"term","definition","source_anchor","notes"
"function","See [intrinsic function](#intrinsicfunction).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#function",""
"fuzzy search","A simple search query that uses approximate string matching (fuzzy matching) to correct for typographical errors and misspellings.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#fuzzysearch",""
"GameKit","AWS GameKit is an open-source SDK and game engine plugin that empowers game developers to build and deploy cloud-based features with AWS from their game engine. See also [https://aws.amazon.com/gamekit/](https://aws.amazon.com/gamekit/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#GameKit",""
"Amazon GameLift Servers","Amazon GameLift Servers is a managed service for deploying, operating, and scaling session-based multiplayer games. See also [https://aws.amazon.com/gamelift/](https://aws.amazon.com/gamelift/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#GameLift",""
"GameSparks","Amazon GameSparks is a fully managed AWS service that provides a multi-service backend for game developers. See also [https://aws.amazon.com/gamesparks/](https://aws.amazon.com/gamesparks/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#GameSparks",""
"geospatial search","A search query that uses locations specified as a latitude and longitude to determine matches and sort the results.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#geospatialsearch",""
"gibibyte (GiB)","A contraction of giga binary byte, a gibibyte is 2^30 or 1,073,741,824 bytes. A gigabyte (GB) is 10^9 or 1,000,000,000 bytes. 1,024 GiB is a [tebibyte (TiB)](#tebibyte).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#gibibyte",""
"GitHub","A web-based repository that uses Git for version control.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#github",""
"Global Accelerator","AWS Global Accelerator is a network layer service that you use to create accelerators that direct traffic to optimal endpoints over the AWS global network. This improves the availability and performance of your internet applications that are used by a global audience. See also [https://aws.amazon.com/global-accelerator](https://aws.amazon.com/global-accelerator/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#globalaccelerator",""
"global consistency","An [active-active](#activeactive) strategy in which all reads and writes for a workload are handled in the Region where the request originates and are replicated synchronously to all other Regions in the architecture. See also [read local/write global](#readlocalwriteglobal)[read local/write local](#readlocalwritelocal).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#globalconsistency",""
"global secondary index","An index with a partition key and a sort key that can be different from those on the table. A global secondary index is considered global because queries on the index can span all of the data in a table, across all partitions. See also [local secondary index](#local-secondary-index).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#global-secondary-index",""
"AWS Glue","AWS Glue is a fully managed [extract, transform, and load (ETL)](#extracttransformload) service that you can use to catalog data and load it for analytics. With AWS Glue, you can discover your data, develop scripts to transform sources into targets, and schedule and run ETL jobs in a serverless environment. See also [https://aws.amazon.com/glue](https://aws.amazon.com/glue/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Glue",""
"AWS GovCloud (US)","AWS GovCloud (US) is an isolated AWS Region that hosts sensitive workloads in the cloud, ensuring that this work meets the US government's regulatory and compliance requirements. The AWS GovCloud (US) Region adheres to United States International Traffic in Arms Regulations (ITAR), Federal Risk and Authorization Management Program (FedRAMP) requirements, Department of Defense (DOD) Cloud Security Requirements Guide (SRG) Levels 2 and 4, and Criminal Justice Information Services (CJIS) Security Policy requirements. See also [https://aws.amazon.com/govcloud-us/](https://aws.amazon.com/govcloud-us/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#govcloud-us",""
"grant","[AWS KMS](#awskms): A mechanism for giving AWS [principals](#principal) long-term permissions to use KMS keys.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#grant_perms",""
"grant token","A type of identifier that allows the permissions in a [grant](#grant_perms) to take effect immediately.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#grant_token",""
"ground truth","The observations used in the machine learning (ML) model training process that include the correct value for the target attribute. To train an ML model to predict house sales prices, the input observations would typically include prices of previous house sales in the area. The sale prices of these houses constitute the ground truth.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#ground-truth",""
"group","A collection of [IAM](#IAM) [users](#AWSUser). You can use IAM groups to simplify specifying and managing permissions for multiple users.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#group",""
"GuardDuty","Amazon GuardDuty is a continuous security monitoring service. Amazon GuardDuty can help to identify unexpected and potentially unauthorized or malicious activity in your AWS environment. See also [https://aws.amazon.com/guardduty/](https://aws.amazon.com/guardduty/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#guardduty",""
"Hadoop","Software that enables distributed processing for big data by using clusters and simple programming models. For more information, see [http://hadoop.apache.org](http://hadoop.apache.org/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#Hadoop",""
"hard bounce","A persistent email delivery failure such as ""mailbox does not exist.""","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#hardbounce",""
"hardware VPN","A hardware-based IPsec VPN connection over the internet.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#hardwarevpn",""
"AWS Health","AWS Health is a service that provides ongoing visibility into AWS customers' accounts and the availability of their AWS services and resources. See also [https://aws.amazon.com/premiumsupport/technology/aws-health-dashboard](https://aws.amazon.com/premiumsupport/technology/aws-health-dashboard/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#health",""
"health check","A system call to check on the health status of each instance in an [Amazon EC2 Auto Scaling](#AutoScaling) group.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#healthcheck",""
"HealthLake","AWS HealthLake is a HIPAA-eligible service that helps customers store, query, and generate artificial intelligence (AI) and machine learning (ML) insights from healthcare data and enables healthcare data interoperability. See also [https://aws.amazon.com/healthlake](https://aws.amazon.com/healthlake/).","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#healthlake",""
"highlight enabled","[CloudSearch](#cloudSearch): An index field option that enables matches within the field to be highlighted.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#highlightenabled",""
"highlights","[CloudSearch](#cloudSearch): Excerpts returned with search results that show where the search terms appear within the text of the matching documents.","https://docs.aws.amazon.com/glossary/latest/reference/glos-chap.html#highlights",""
